,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
44083,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44084,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44085,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44086,대손상각비,,,,,,,,,,,
44087,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
44088,지분법이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
44089,기타수익,,,,,,,,,,dart_OtherGains,
44090,기타비용,,,,,,,,,,dart_OtherLosses,
44091,이자수익(유효이자율법),,,,,,,,,,,
44092,기타의대손상각비,,,,,,,,,,,
44093,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
44094,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
44095,법인세비용차감전이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44096,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44097,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
44098,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44099,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44100,기타포괄이익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44101,후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,,
44102,   기타포괄손익-공정가치 평가손익,,,,,,,,,,,
44103,후속적으로 당기손익으로 재분류되는 항목,,,,,,,,,,,
44104,   해외사업환산손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44105,   관계기업투자평가,,,,,,,,,,,
44106,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44107,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44108,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44109,지배기업지분에 대한 기본주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44110,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44111,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
44112,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44113,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44114,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44115,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
44116,기타수익,,,,,,,,,,dart_OtherGains,
44117,기타비용,,,,,,,,,,dart_OtherLosses,
44118,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
44119,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
44120,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44121,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44122,계속영업당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
44123,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
44124,당기 세후 기타포괄손익:,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44125,   당기손익으로 재분류되지 않는항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
44126,      기타포괄손익-공정가치 지분상품 평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
44127,   당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44128,      해외사업장환산외환차이,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
44129,      기타포괄손익-공정가치 채무상품 평가손익,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
44130,당기 총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44131,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
44132,   지배기업의 소유주에게 귀속되는 당기순이익,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44133,      계속영업이익,,,,,,,,,,,
44134,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44135,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
44136,      계속영업이익,,,,,,,,,,,
44137,지배기업 지분에 대한 주당순이익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44138,   계속영업 기본주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44139,   계속영업 희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44140,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
44141,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44142,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44143,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44144,   판매및관리비용,,,,,,,,,,dart_MiscellaneousExpenses,
44145,   매출채권손상손실,,,,,,,,,,,
44146,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
44147,순금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
44148,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
44149,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
44150,관계기업 당기순손익에 대한 지분,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
44151,기타수익,,,,,,,,,,dart_OtherGains,
44152,기타비용,,,,,,,,,,dart_OtherLosses,
44153,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44154,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44155,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
44156,총포괄이익의 귀속,,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44157,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44158,   비지배주주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44159,주당이익(손실),,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44160,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44161,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44162,매출액,,,,,,,,,,ifrs-full_Revenue,
44163,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44164,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44165,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44166,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
44167,기타이익,,,,,,,,,,dart_OtherGains,
44168,기타손실,,,,,,,,,,dart_OtherLosses,
44169,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
44170,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
44171,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44172,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44173,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
44174,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44175,   당기손익으로 재분류될 수 있는 항목(세후),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44176,      기타포괄손익-공정가치금융자산 평가손익(세후),,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
44177,      해외사업장환산외환차이(세후),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
44178,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44179,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
44180,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44181,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44182,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44183,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44184,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44185,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44186,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44187,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44188,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
44189,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44190,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44191,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44192,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
44193,기타이익,,,,,,,,,,dart_OtherGains,
44194,기타손실,,,,,,,,,,dart_OtherLosses,
44195,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
44196,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
44197,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44198,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44199,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
44200,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44201,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
44202,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
44203,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44204,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
44205,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44206,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
44207,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44208,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44209,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44210,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
44211,"   총 포괄손익, 비지배지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,
44212,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44213,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44214,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44215,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
44216,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44217,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44218,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44219,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
44220,기타이익,,,,,,,,,,dart_OtherGains,
44221,기타손실,,,,,,,,,,dart_OtherLosses,
44222,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
44223,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
44224,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44225,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44226,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
44227,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44228,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
44229,      순확정급여부채의 재측정요소(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
44230,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44231,      기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
44232,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
44233,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44234,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
44235,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44236,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44237,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44238,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
44239,"   총 포괄손익, 비지배지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,
44240,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44241,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44242,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44243,매출액,,,,,,,,,,ifrs-full_Revenue,
44244,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44245,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44246,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44247,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
44248,기타영업외이익,,,,,,,,,,dart_OtherGains,
44249,기타영업외비용,,,,,,,,,,dart_OtherLosses,
44250,금융이익,,,,,,,,,,ifrs-full_FinanceIncome,
44251,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
44252,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
44253,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44254,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44255,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
44256,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44257,   현금흐름위험회피 위험회피수단평가손익,,,,,,,,,,,
44258,   지분법자본변동,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44259,   해외사업환산손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44260,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44261,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
44262,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44263,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44264,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44265,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
44266,"   총 포괄손익, 비지배지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,
44267,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44268,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44269,매출액,,,,,,,,,,ifrs-full_Revenue,
44270,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44271,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44272,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44273,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
44274,기타수익,,,,,,,,,,dart_OtherGains,
44275,기타비용,,,,,,,,,,dart_OtherLosses,
44276,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
44277,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
44278,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44279,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44280,계속영업 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
44281,중단영업 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
44282,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
44283,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44284,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
44285,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
44286,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44287,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
44288,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44289,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
44290,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44291,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44292,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44293,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
44294,"   총 포괄손익, 비지배지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,
44295,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44296,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44297,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
44298,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
44299,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44300,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
44301,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
44302,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
44303,   상품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsMerchandise,
44304,   제품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
44305,   기타매출액,,,,,,,,,,ifrs-full_OtherRevenue,
44306,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44307,   상품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsMerchandises,
44308,   제품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsProduct,
44309,   기타매출원가,,,,,,,,,,dart_OtherCostOfSales,
44310,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44311,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44312,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
44313,금융이익,,,,,,,,,,ifrs-full_FinanceIncome,
44314,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
44315,관계기업투자손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
44316,기타영업외수익,,,,,,,,,,dart_OtherGains,
44317,기타영업외비용,,,,,,,,,,dart_OtherLosses,
44318,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44319,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44320,계속영업분기순이익,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
44321,세후중단영업손익,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
44322,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
44323,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44324,   후속적으로 당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
44325,      확정급여제도의 재측정요소(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
44326,      기타포괄손익-공정가치측정금융자산 (세후기타포괄손익),,,,,,,,,,,
44327,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44328,      해외사업환산손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
44329,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44330,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
44331,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44332,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44333,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44334,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44335,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44336,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44337,   기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44338,      계속영업기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
44339,      중단영업기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
44340,   희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44341,      계속영업희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
44342,      중단영업희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
44343,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
44344,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44345,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
44346,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
44347,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
44348,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
44349,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
44350,기타이익,,,,,,,,,,dart_OtherGains,
44351,기타손실,,,,,,,,,,dart_OtherLosses,
44352,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
44353,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
44354,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
44355,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
44356,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
44357,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
44358,      당기손익으로 재분류되지 않는 항목의 법인세,,,,,,,,,,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,
44359,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
44360,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
44361,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
44362,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
44363,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
44364,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
44365,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
44366,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
44367,"   총 포괄손익, 비지배지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,
44368,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
44369,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
44370,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
44371,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
44372,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
44373,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
