,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
2688,   후속적으로 당기손익으로  재분류되지 않는 기타포괄손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2689,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
2690,      매도가능금융자산평가손익,,,,,,,,,,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,
2691,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2692,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2693,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2694,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2695,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2696,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2697,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2698,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2699,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2700,기타이익,,,,,,,,,,dart_OtherGains,
2701,기타손실,,,,,,,,,,dart_OtherLosses,
2702,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2703,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2704,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2705,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2706,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
2707,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2708,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2709,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2710,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
2711,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2712,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2713,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2714,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
2715,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2716,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
2717,매출액,,,,,,,,,,ifrs-full_Revenue,
2718,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2719,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2720,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2721,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2722,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2723,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2724,기타영업외수익,,,,,,,,,,dart_OtherGains,
2725,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2726,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2727,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2728,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2729,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2730,   후속적으로 당기손익으로 재분류되지 않는 기타포괄손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2731,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
2732,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2733,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2734,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2735,매출액,,,,,,,,,,ifrs-full_Revenue,
2736,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2737,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2738,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2739,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2740,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2741,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2742,기타영업외수익,,,,,,,,,,dart_OtherGains,
2743,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2744,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2745,법인세수익(비용),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2746,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2747,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2748,   후속적으로 당기손익으로 재분류되는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
2749,      파생상품평가손익,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
2750,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2751,      기타포괄손익-공정가치측정금융자산평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
2752,총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2753,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2754,   기본및희석주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2755,매출액,,,,,,,,,,ifrs-full_Revenue,
2756,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2757,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2758,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2759,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2760,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2761,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2762,기타영업외수익,,,,,,,,,,dart_OtherGains,
2763,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2764,법인세비용차감전 계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2765,계속영업법인세비용(효익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2766,계속영업분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
2767,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
2768,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2769,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2770,   후속기간에 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2771,      순확정급여부채의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
2772,      기타포괄손익-공정가치 측정 금융자산 평가이익(손실),,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
2773,   후속기간에 당기손익으로 재분류되는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
2774,      파생상품평가이익(손실),,,,,,,,,,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,
2775,분기총포괄이익(손실),,,,,,,,,,ifrs-full_ComprehensiveIncome,
2776,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2777,   보통주 기본주당이익(손실)(단위:원),,,,,,,,,,,
2778,   보통주 기본주당계속영업이익(손실)(단위:원),,,,,,,,,,,
2779,영업수익,,,,,,,,,,ifrs-full_Revenue,
2780,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
2781,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2782,기타수익,,,,,,,,,,dart_OtherGains,
2783,기타비용,,,,,,,,,,dart_OtherLosses,
2784,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2785,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2786,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2787,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2788,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2789,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2790,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2791,      기타포괄손익-공정가치측정 금융자산 평가손실,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
2792,분기총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2793,지배기업의 소유주비분에 대한 주당순이익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2794,   보통주주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2795,   계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
2796,매출액,,,,,,,,,,ifrs-full_Revenue,
2797,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2798,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2799,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2800,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2801,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2802,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2803,기타영업외이익,,,,,,,,,,dart_OtherGains,
2804,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2805,지분법적용투자손익,,,,,,,,,,,
2806,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2807,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2808,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2809,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2810,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
2811,      파생상품평가손익,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
2812,      부의지분법변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,
2813,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2814,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2815,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2816,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2817,영업수익,,,,,,,,,,ifrs-full_Revenue,
2818,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
2819,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2820,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2821,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2822,기타수익,,,,,,,,,,dart_OtherGains,
2823,기타비용,,,,,,,,,,dart_OtherLosses,
2824,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2825,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2826,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2827,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2828,   후속기간에 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2829,      순확정급여부채의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
2830,      기타포괄손익-공정가치측정 금융상품 평가손익,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2831,분기총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2832,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2833,   기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2834,   희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2835,매출액,,,,,,,,,,ifrs-full_Revenue,
2836,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2837,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2838,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2839,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2840,기타영업외수익,,,,,,,,,,dart_OtherGains,
2841,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2842,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2843,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2844,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2845,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2846,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2847,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2848,당기손익으로 재분류되지 않는 항목,,,,,,,,,,,
2849,   토지재평가이익,,,,,,,,,,,
2850,분기총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2851,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2852,   기본 및 희석주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2853,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2854,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2855,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2856,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2857,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2858,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2859,기타이익,,,,,,,,,,dart_OtherGains,
2860,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2861,기타손실,,,,,,,,,,dart_OtherLosses,
2862,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2863,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2864,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2865,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2866,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2867,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2868,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2869,매출액,,,,,,,,,,ifrs-full_Revenue,
2870,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2871,매출총이익(손실),,,,,,,,,,ifrs-full_GrossProfit,
2872,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2873,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2874,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2875,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2876,기타영업외수익,,,,,,,,,,dart_OtherGains,
2877,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2878,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2879,법인세비용(효익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2880,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2881,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2882,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2883,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
2884,      기타포괄손익-공정가치측정금융자산평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
2885,   후속적으로 당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
2886,총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2887,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2888,   보통주기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2889,   구형우선주기본주당이익,,,,,,,,,,,
2890,매출액,,,,,,,,,,ifrs-full_Revenue,
2891,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2892,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2893,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2894,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2895,기타수익,,,,,,,,,,dart_OtherGains,
2896,기타비용,,,,,,,,,,dart_OtherLosses,
2897,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2898,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
2899,법인세비용차감전계속영업순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2900,계속영업법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2901,계속영업분기순이익,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
2902,법인세비용차감전중단영업순이익,,,,,,,,,,,
2903,중단영업법인세비용,,,,,,,,,,,
2904,중단영업분기순이익,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
2905,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2906,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2907,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2908,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2909,총포괄이익(손실),,,,,,,,,,ifrs-full_ComprehensiveIncome,
2910,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2911,   보통주 주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2912,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
2913,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
2914,   우선주 주당순이익,,,,,,,,,,,
2915,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
2916,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
2917,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2918,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2919,   후속기간에 당기손익으로 재분류되지 않는항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2920,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
2921,      기타포괄_공정가치측정 금융자산 평가손익,,,,,,,,,,,
2922,   후속기간에 당기손익으로 재분류되는항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
2923,      파생금융상품평가손익,,,,,,,,,,ifrs-full_GainsLossesOnChangeInValueOfTimeValueOfOptionsNetOfTax,
2924,당기총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2925,매출액,,,,,,,,,,ifrs-full_Revenue,
2926,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2927,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2928,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2929,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2930,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2931,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2932,기타영업외수익,,,,,,,,,,dart_OtherGains,
2933,기타영업외비용,,,,,,,,,,dart_OtherLosses,
2934,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2935,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2936,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2937,법인세차감후 기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
2938,   후속적으로 당기손익으로 재분류되지 않는 포괄손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
2939,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
2940,   후속적으로 당기손익으로 재분류되는 포괄손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
2941,      파생금융상품평가손익,,,,,,,,,,ifrs-full_GainsLossesOnChangeInValueOfTimeValueOfOptionsNetOfTax,
2942,분기총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
2943,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2944,   기본주당분기순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2945,   희석주당분기순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2946,매출액,,,,,,,,,,ifrs-full_Revenue,
2947,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2948,매출총이익(손실),,,,,,,,,,ifrs-full_GrossProfit,
2949,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2950,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2951,기타수익,,,,,,,,,,dart_OtherGains,
2952,기타비용,,,,,,,,,,dart_OtherLosses,
2953,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2954,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2955,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
